StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
TXG500606043,500606043,1,2,6,10,2023-07-12T03:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606044,500606044,1,2,20,13,2023-07-12T07:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
TXG500606045,500606045,1,2,3,14,2023-07-12T21:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606046,500606046,1,2,3,7,2023-07-03T23:29:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606047,500606047,1,2,2,8,2023-07-06T05:03:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500606048,500606048,1,2,2,13,2023-07-13T13:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500606049,500606049,1,2,8,7,2023-07-13T00:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606050,500606050,1,2,10,5,2023-07-04T06:59:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500606052,500606052,1,2,23,10,2023-07-08T06:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 0}"
TXG500606053,500606053,1,2,9,6,2023-07-13T12:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606054,500606054,1,2,2,26,2023-07-12T18:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500606055,500606055,1,2,4,8,2023-07-13T09:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500606056,500606056,1,2,8,8,2023-07-04T00:40:10+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606057,500606057,1,2,5,10,2023-07-12T22:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606058,500606058,1,2,12,18,2023-07-13T20:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TXG500606059,500606059,1,2,11,2,2023-07-07T01:37:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TXG500606060,500606060,1,2,3,7,2023-07-09T15:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606061,500606061,1,2,5,8,2023-07-05T08:37:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606062,500606062,1,2,8,6,2023-07-13T02:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606063,500606063,1,2,9,3,2023-07-13T12:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606064,500606064,1,2,1,14,2023-07-05T09:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606065,500606065,2,2,0,0,2023-05-31T09:39:18+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500606066,500606066,1,2,5,11,2023-07-10T19:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606067,500606067,1,2,9,36,2023-07-05T16:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606068,500606068,1,2,7,10,2023-07-12T20:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500606069,500606069,1,2,8,3,2023-07-12T10:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606070,500606070,1,2,15,17,2023-07-13T13:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TXG500606071,500606071,1,2,6,18,2023-07-11T11:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606072,500606072,1,2,3,26,2023-07-06T17:23:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606073,500606073,1,2,6,13,2023-07-12T06:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606074,500606074,1,2,12,12,2023-07-12T04:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TXG500606075,500606075,1,2,3,95,2023-07-13T23:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606076,500606076,1,2,22,31,2023-07-13T21:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 22, 'ElectricBikes': 0}"
TXG500606077,500606077,1,2,0,28,2023-07-13T12:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500606078,500606078,1,2,1,48,2023-07-12T12:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606079,500606079,1,2,6,24,2023-07-12T18:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606080,500606080,1,2,6,12,2023-07-03T23:58:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606081,500606081,1,2,6,24,2023-07-11T22:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606082,500606082,1,2,1,36,2023-07-09T15:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606083,500606083,1,2,7,23,2023-07-04T00:28:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500606084,500606084,1,2,6,30,2023-07-13T19:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606085,500606085,1,2,9,2,2023-07-13T01:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606086,500606086,1,2,6,8,2023-07-12T10:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606087,500606087,1,2,2,10,2023-07-09T18:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500606088,500606088,1,2,1,12,2023-07-07T01:25:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606089,500606089,1,2,9,5,2023-07-10T08:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606090,500606090,1,2,8,14,2023-07-05T01:27:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606091,500606091,1,2,6,11,2023-07-12T19:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606092,500606092,1,2,6,10,2023-07-04T00:16:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606093,500606093,1,2,1,19,2023-07-06T12:35:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606094,500606094,1,2,4,8,2023-07-07T14:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 4}"
TXG500606095,500606095,1,2,13,3,2023-07-13T22:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500606096,500606096,1,2,15,7,2023-07-08T05:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
TXG500606097,500606097,1,2,5,22,2023-07-11T09:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606098,500606098,1,2,26,2,2023-07-12T20:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 26, 'ElectricBikes': 0}"
TXG500606099,500606099,1,2,9,3,2023-07-03T23:21:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
TXG500606100,500606100,1,2,1,15,2023-07-13T07:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606101,500606101,1,2,10,4,2023-07-09T09:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
TXG500606102,500606102,1,2,3,24,2023-07-12T21:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606103,500606103,1,2,1,10,2023-07-13T15:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606104,500606104,1,2,5,5,2023-07-11T10:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606105,500606105,1,2,10,8,2023-07-12T05:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500606106,500606106,1,2,3,15,2023-07-08T21:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606107,500606107,1,2,12,2,2023-07-04T07:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TXG500606108,500606108,1,2,6,10,2023-07-11T13:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606109,500606109,1,2,12,3,2023-07-04T00:56:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TXG500606112,500606112,1,2,9,8,2023-07-11T16:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606113,500606113,1,2,13,14,2023-07-13T13:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500606114,500606114,1,2,4,20,2023-07-13T15:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500606115,500606115,1,2,7,8,2023-07-06T20:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 1}"
TXG500606116,500606116,1,2,3,13,2023-07-10T11:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606117,500606117,1,2,10,5,2023-07-03T23:40:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500606118,500606118,1,2,2,18,2023-07-03T21:41:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500606119,500606119,1,2,11,4,2023-07-04T00:02:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 2}"
TXG500606120,500606120,1,2,4,10,2023-07-04T17:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500606121,500606121,1,2,3,22,2023-07-07T01:21:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 1}"
TXG500606122,500606122,1,2,22,21,2023-07-10T19:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 22, 'ElectricBikes': 0}"
TXG500606123,500606123,1,2,3,17,2023-07-03T21:05:19+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606124,500606124,1,2,8,9,2023-07-13T06:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606125,500606125,1,2,1,9,2023-07-03T23:14:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606126,500606126,1,2,14,1,2023-07-11T09:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 1}"
TXG500606127,500606127,1,2,3,12,2023-07-03T22:15:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606128,500606128,1,2,5,9,2023-07-03T20:36:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 1}"
TXG500606129,500606129,1,2,5,16,2023-07-13T05:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606130,500606130,1,2,8,10,2023-07-13T08:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606131,500606131,1,2,9,11,2023-07-05T00:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606132,500606132,1,2,16,4,2023-07-03T23:52:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
TXG500606133,500606133,1,2,8,6,2023-07-13T13:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
TXG500606134,500606134,1,2,2,14,2023-07-03T23:49:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500606135,500606135,1,2,10,5,2023-07-12T15:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500606136,500606136,1,2,6,6,2023-07-11T22:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606137,500606137,1,2,4,13,2023-07-08T19:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500606138,500606138,1,2,1,20,2023-07-08T21:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606139,500606139,1,2,4,11,2023-07-08T16:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 1}"
TXG500606140,500606140,1,2,13,10,2023-07-11T03:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500606143,500606143,1,2,3,9,2023-07-06T07:47:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606144,500606144,1,2,6,14,2023-07-10T11:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606145,500606145,1,2,8,4,2023-07-03T23:48:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606147,500606147,1,2,1,15,2023-07-11T08:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606148,500606148,1,2,18,2,2023-07-10T09:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
TXG500606149,500606149,1,2,9,13,2023-07-04T00:02:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606150,500606150,1,2,11,9,2023-07-13T23:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TXG500606151,500606151,1,2,0,12,2023-07-11T13:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500606152,500606152,1,2,6,4,2023-07-12T20:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606153,500606153,1,2,11,0,2023-07-13T02:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TXG500606154,500606154,1,2,10,15,2023-07-03T23:02:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
TXG500606155,500606155,1,2,11,8,2023-07-10T09:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
TXG500606156,500606156,1,2,8,4,2023-07-12T19:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606157,500606157,1,2,13,2,2023-07-03T20:39:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500606158,500606158,1,2,4,6,2023-07-04T00:23:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500606159,500606159,1,2,11,2,2023-07-07T04:23:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
TXG500606160,500606160,1,2,8,4,2023-07-08T05:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 2}"
TXG500606161,500606161,1,2,7,5,2023-07-11T11:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500606162,500606162,1,2,6,12,2023-07-04T12:31:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606163,500606163,1,2,11,1,2023-07-13T20:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TXG500606164,500606164,1,2,8,6,2023-07-12T07:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500606165,500606165,1,2,13,5,2023-07-13T22:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500606166,500606166,1,2,4,9,2023-07-11T09:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500606167,500606167,1,2,5,7,2023-07-03T22:28:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606168,500606168,1,2,5,11,2023-07-06T19:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606169,500606169,1,2,4,21,2023-07-13T17:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500606170,500606170,1,2,4,10,2023-07-06T14:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
TXG500606171,500606171,1,2,0,20,2023-07-05T04:15:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500606173,500606173,1,2,0,20,2023-07-07T03:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500606174,500606174,1,2,11,4,2023-07-09T19:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TXG500606175,500606175,1,2,9,6,2023-07-03T23:36:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
TXG500606176,500606176,1,2,9,16,2023-07-04T00:21:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606177,500606177,1,2,14,6,2023-07-10T18:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TXG500606178,500606178,1,2,5,10,2023-07-08T10:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606179,500606179,1,2,9,6,2023-07-12T15:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606180,500606180,1,2,6,9,2023-07-12T05:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500606181,500606181,1,2,13,8,2023-07-04T00:12:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500606182,500606182,1,2,4,24,2023-07-13T14:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 1}"
TXG500606183,500606183,1,2,8,7,2023-07-09T15:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 7}"
TXG500606184,500606184,1,2,3,23,2023-07-12T18:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
TXG500606185,500606185,1,2,9,9,2023-07-11T05:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500606186,500606186,1,2,5,25,2023-07-09T17:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500606187,500606187,1,2,1,22,2023-07-12T14:23:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500606188,500606188,1,2,13,12,2023-07-11T03:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500606189,500606189,1,2,14,11,2023-07-08T09:01:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TXG500606190,500606190,1,2,1,14,2023-07-12T11:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 1}"
TXG500606191,500606191,1,2,11,4,2023-07-12T04:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TXG500606192,500606192,1,2,6,8,2023-07-11T05:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
TXG500606195,500606195,1,2,9,4,2023-07-03T22:49:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500607001,500607001,1,2,14,20,2023-07-13T18:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TXG500607002,500607002,1,2,10,5,2023-07-08T20:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
TXG500607003,500607003,1,2,14,5,2023-07-10T22:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
TXG500607004,500607004,1,2,1,14,2023-07-03T23:40:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500607005,500607005,1,2,16,2,2023-07-07T02:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
TXG500607006,500607006,1,2,16,1,2023-07-13T21:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 2}"
TXG500607007,500607007,1,2,0,14,2023-07-07T13:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
TXG500607008,500607008,1,2,2,22,2023-07-11T18:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
TXG500607009,500607009,1,2,6,12,2023-07-13T01:17:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500607010,500607010,1,2,5,17,2023-07-12T14:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
TXG500607011,500607011,1,2,12,8,2023-07-11T15:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TXG500607012,500607012,1,2,8,9,2023-07-10T06:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
TXG500607013,500607013,1,2,13,12,2023-07-13T11:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
TXG500607014,500607014,1,2,12,8,2023-07-10T15:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
TXG500607015,500607015,1,2,7,6,2023-07-11T01:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 1}"
TXG500607016,500607016,1,2,6,43,2023-07-13T20:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500607017,500607017,1,2,1,13,2023-07-12T17:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
TXG500607018,500607018,1,2,12,19,2023-07-12T19:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
TXG500607019,500607019,1,2,6,29,2023-07-08T18:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
TXG500607020,500607020,1,2,16,24,2023-07-11T07:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
TXG500607021,500607021,1,2,11,14,2023-07-13T13:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
TXG500607022,500607022,1,2,7,7,2023-07-11T01:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 2}"
TXG500607023,500607023,1,2,9,7,2023-07-08T05:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
TXG500607024,500607024,1,2,7,21,2023-07-11T19:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
TXG500607025,500607025,1,2,2,13,2023-07-09T17:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
