RouteUID,RouteID,HasSubRoutes,Operators,AuthorityID,ProviderID,SubRoutes,BusRouteType,RouteName,DepartureStopNameZh,DepartureStopNameEn,DestinationStopNameZh,DestinationStopNameEn,RouteMapImageUrl,UpdateTime,VersionID
THB6728,6728,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB672801', 'SubRouteID': '672801', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6728', 'En': '6728'}, 'Headsign': '水里→羅娜', 'HeadsignEn': 'Shuili→Luonuo', 'Direction': 0}, {'SubRouteUID': 'THB672802', 'SubRouteID': '672802', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6728', 'En': '6728'}, 'Headsign': '羅娜→水里', 'HeadsignEn': 'Luonuo →Shuili', 'Direction': 1}, {'SubRouteUID': 'THB6728A1', 'SubRouteID': '6728A1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6728A', 'En': '6728A'}, 'Headsign': '水里→羅娜[延駛同富國中]', 'HeadsignEn': 'Shuili→Luonuo(Via Tongfu Junior High School)', 'Direction': 0}, {'SubRouteUID': 'THB6728A2', 'SubRouteID': '6728A2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6728A', 'En': '6728A'}, 'Headsign': '羅娜→水里[延駛同富國中]', 'HeadsignEn': 'Luonuo→Shuili(Via Tongfu Junior High School)', 'Direction': 1}]",12,"{'Zh_tw': '6728', 'En': '6728'}",水里火車站,Shuili Station,羅娜,Luonuo,http://web.taiwanbus.tw/TMSData/Schematic/file/6728.jpg,2023-07-13T07:38:39+08:00,1790
THB6729,6729,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB672901', 'SubRouteID': '672901', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6729', 'En': '6729'}, 'Headsign': '水里→魚池', 'HeadsignEn': 'Shuili→Yuchi', 'Direction': 0}, {'SubRouteUID': 'THB672902', 'SubRouteID': '672902', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6729', 'En': '6729'}, 'Headsign': '魚池→水里', 'HeadsignEn': 'Yuchi→Shuili', 'Direction': 1}]",12,"{'Zh_tw': '6729', 'En': '6729'}",水里火車站,Shuili Station,魚池,Yuchi,http://web.taiwanbus.tw/TMSData/Schematic/file/6729.jpg,2023-07-13T07:38:39+08:00,1790
THB6730,6730,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB673001', 'SubRouteID': '673001', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6730', 'En': '6730'}, 'Headsign': '水里→信義', 'HeadsignEn': 'Shuili→Xinyi', 'Direction': 0}, {'SubRouteUID': 'THB673002', 'SubRouteID': '673002', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6730', 'En': '6730'}, 'Headsign': '信義→水里', 'HeadsignEn': 'Xinyi→Shuili', 'Direction': 1}]",12,"{'Zh_tw': '6730', 'En': '6730'}",水里火車站,Shuili Station,信義,Xinyi,http://web.taiwanbus.tw/TMSData/Schematic/file/6730.jpg,2023-07-13T07:38:39+08:00,1790
THB6731,6731,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB673101', 'SubRouteID': '673101', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6731', 'En': '6731'}, 'Headsign': '水里→和社', 'HeadsignEn': 'Shuili→Heshe', 'Direction': 0}, {'SubRouteUID': 'THB673102', 'SubRouteID': '673102', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6731', 'En': '6731'}, 'Headsign': '和社→水里', 'HeadsignEn': 'Heshe→Shuili', 'Direction': 1}]",12,"{'Zh_tw': '6731', 'En': '6731'}",水里火車站,Shuili Station,和社,Huoshe,http://web.taiwanbus.tw/TMSData/Schematic/file/6731.jpg,2023-07-13T07:38:39+08:00,1790
THB6732,6732,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB673201', 'SubRouteID': '673201', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6732', 'En': '6732'}, 'Headsign': '水里→東埔(台灣好行東埔線)', 'HeadsignEn': 'Shuili→Dongpu(Taiwan Tourist Dongpu Route)', 'Direction': 0}, {'SubRouteUID': 'THB673202', 'SubRouteID': '673202', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6732', 'En': '6732'}, 'Headsign': '東埔→水里(台灣好行東埔線)', 'HeadsignEn': 'Dongpu→Shuili(Taiwan Tourist Dongpu Route)', 'Direction': 1}]",12,"{'Zh_tw': '6732', 'En': '6732'}",水里火車站,Shuili Station,東埔,Dongpu,http://web.taiwanbus.tw/TMSData/Schematic/file/6732.jpg,2023-07-13T07:38:39+08:00,1790
THB6733,6733,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB673301', 'SubRouteID': '673301', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6733', 'En': '6733'}, 'Headsign': '水里→草坪頭', 'HeadsignEn': 'Shuili→Caopingtou', 'Direction': 0}, {'SubRouteUID': 'THB673302', 'SubRouteID': '673302', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6733', 'En': '6733'}, 'Headsign': '草坪頭→水里', 'HeadsignEn': 'Caopingtou→Shuili', 'Direction': 1}]",12,"{'Zh_tw': '6733', 'En': '6733'}",水里火車站,Shuili Station,草坪頭,Caopingtou,http://web.taiwanbus.tw/TMSData/Schematic/file/6733.jpg,2023-07-13T07:38:39+08:00,1790
THB6734,6734,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB673401', 'SubRouteID': '673401', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6734', 'En': '6734'}, 'Headsign': '東埔→水里→集集(台灣好行東埔線)', 'HeadsignEn': 'Dongpu→Shuili→Jiji(Taiwan Tourist Dongpu Route)', 'Direction': 0}, {'SubRouteUID': 'THB673402', 'SubRouteID': '673402', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6734', 'En': '6734'}, 'Headsign': '集集→水里→東埔(台灣好行東埔線)', 'HeadsignEn': 'Jiji→Shuili→Dongpu(Taiwan Tourist Dongpu Route)', 'Direction': 1}]",12,"{'Zh_tw': '6734', 'En': '6734'}",東埔,Dongpu,集集,Jiji,http://web.taiwanbus.tw/TMSData/Schematic/file/6734.jpg,2023-07-13T07:38:39+08:00,1790
THB6735,6735,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB673501', 'SubRouteID': '673501', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6735', 'En': '6735'}, 'Headsign': '臺中→二水', 'HeadsignEn': 'Taichung→Ershui', 'Direction': 0}, {'SubRouteUID': 'THB673502', 'SubRouteID': '673502', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6735', 'En': '6735'}, 'Headsign': '二水→臺中', 'HeadsignEn': 'Ershui→Taichung', 'Direction': 1}, {'SubRouteUID': 'THB6735A1', 'SubRouteID': '6735A1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6735A', 'En': '6735A'}, 'Headsign': '臺中→二水[繞駛彰化高商、彰化高中]', 'HeadsignEn': 'Taichung→Ershui(via National Changhua Senior High SchoolandNational Changhua Senior School of Commerce)', 'Direction': 0}, {'SubRouteUID': 'THB6735A2', 'SubRouteID': '6735A2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6735A', 'En': '6735A'}, 'Headsign': '二水→臺中[繞駛彰化高商、彰化高中]', 'HeadsignEn': 'Ershui→Taichung(via National Changhua Senior High SchoolandNational Changhua Senior School of Commerce)', 'Direction': 1}, {'SubRouteUID': 'THB6735B1', 'SubRouteID': '6735B1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6735B', 'En': '6735B'}, 'Headsign': '臺中→二水[縮駛高鐵台中站]', 'HeadsignEn': 'Taichung→Ershui', 'Direction': 0}, {'SubRouteUID': 'THB6735B2', 'SubRouteID': '6735B2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6735B', 'En': '6735B'}, 'Headsign': '二水→臺中[縮駛高鐵臺中站]', 'HeadsignEn': 'Ershui→Taichung', 'Direction': 1}]",12,"{'Zh_tw': '6735', 'En': '6735'}",高鐵臺中站,HSR Taichung Station,二水站,Ershui Station,http://web.taiwanbus.tw/TMSData/Schematic/file/6735.jpg,2023-07-13T07:38:39+08:00,1790
THB6736,6736,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB673601', 'SubRouteID': '673601', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6736', 'En': '6736'}, 'Headsign': '臺中→二林', 'HeadsignEn': 'Taichung→Erlin', 'Direction': 0}, {'SubRouteUID': 'THB673602', 'SubRouteID': '673602', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6736', 'En': '6736'}, 'Headsign': '二林→臺中', 'HeadsignEn': 'Erlin→Taichung', 'Direction': 1}, {'SubRouteUID': 'THB6736A1', 'SubRouteID': '6736A1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6736A', 'En': '6736A'}, 'Headsign': '臺中→二林[縮駛高鐵臺中站]', 'HeadsignEn': 'Taichung→Erlin', 'Direction': 0}, {'SubRouteUID': 'THB6736A2', 'SubRouteID': '6736A2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6736A', 'En': '6736A'}, 'Headsign': '二林→臺中[縮駛高鐵臺中站]', 'HeadsignEn': 'Erlin→Taichung', 'Direction': 1}]",12,"{'Zh_tw': '6736', 'En': '6736'}",高鐵臺中站,HSR Taichung Station,二林站,Erlin Station,http://web.taiwanbus.tw/TMSData/Schematic/file/6736.jpg,2023-07-13T07:38:39+08:00,1790
THB6737,6737,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB673701', 'SubRouteID': '673701', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6737', 'En': '6737'}, 'Headsign': '臺中→西港', 'HeadsignEn': 'Taichung→Xigang', 'Direction': 0}, {'SubRouteUID': 'THB673702', 'SubRouteID': '673702', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6737', 'En': '6737'}, 'Headsign': '西港→臺中', 'HeadsignEn': 'Xigang→Taichung', 'Direction': 1}, {'SubRouteUID': 'THB6737A1', 'SubRouteID': '6737A1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6737A', 'En': '6737A'}, 'Headsign': '臺中→西港[延駛麥寮長庚醫院]', 'HeadsignEn': 'Taichung→Xigang(Extended Mailiao Changgung Hospital)', 'Direction': 0}, {'SubRouteUID': 'THB6737A2', 'SubRouteID': '6737A2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6737A', 'En': '6737A'}, 'Headsign': '西港→臺中[延駛麥寮長庚醫院]', 'HeadsignEn': 'Xigang→Taichung(Extended Mailiao Changgung Hospital)', 'Direction': 1}, {'SubRouteUID': 'THB6737B1', 'SubRouteID': '6737B1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6737B', 'En': '6737B'}, 'Headsign': '臺中→西港[縮駛高鐵臺中站]', 'HeadsignEn': 'Taichung→Xigang', 'Direction': 0}, {'SubRouteUID': 'THB6737B2', 'SubRouteID': '6737B2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6737B', 'En': '6737B'}, 'Headsign': '西港→臺中[縮駛高鐵臺中站]', 'HeadsignEn': 'Xigang→Taichung', 'Direction': 1}]",12,"{'Zh_tw': '6737', 'En': '6737'}",高鐵臺中站,HSR Taichung Station,西港,Xigang,http://web.taiwanbus.tw/TMSData/Schematic/file/6737.jpg,2023-07-13T07:38:39+08:00,1790
THB6738,6738,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB673801', 'SubRouteID': '673801', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6738', 'En': '6738'}, 'Headsign': '臺中→王功(經二林)', 'HeadsignEn': 'Taichung→Wanggong(Via Erlin)', 'Direction': 0}, {'SubRouteUID': 'THB673802', 'SubRouteID': '673802', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6738', 'En': '6738'}, 'Headsign': '王功→臺中(經二林)', 'HeadsignEn': 'Wanggong→Taichung(Via Erlin)', 'Direction': 1}, {'SubRouteUID': 'THB6738A1', 'SubRouteID': '6738A1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6738A', 'En': '6738A'}, 'Headsign': '臺中→王功(經二林)[經國道一號]', 'HeadsignEn': 'Taichung→Wanggong(Via National Freeway No.1)', 'Direction': 0}, {'SubRouteUID': 'THB6738A2', 'SubRouteID': '6738A2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6738A', 'En': '6738A'}, 'Headsign': '王功→臺中(經二林)[經國道一號]', 'HeadsignEn': 'Wanggong→Taichung(Via National Freeway No.1)', 'Direction': 1}, {'SubRouteUID': 'THB6738B1', 'SubRouteID': '6738B1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6738B', 'En': '6738B'}, 'Headsign': '臺中→王功(經二林)[繞駛成功高中]', 'HeadsignEn': 'Taichung→Wanggong(Via Erlin)[VIA chenggong gaozhong]', 'Direction': 0}, {'SubRouteUID': 'THB6738C1', 'SubRouteID': '6738C1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6738C', 'En': '6738C'}, 'Headsign': '臺中→王功(經二林)[縮駛高鐵臺中站]', 'HeadsignEn': 'Taichung→Wanggong(Via Erlin)', 'Direction': 0}, {'SubRouteUID': 'THB6738C2', 'SubRouteID': '6738C2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6738C', 'En': '6738C'}, 'Headsign': '王功→臺中(經二林)[縮駛高鐵臺中站]', 'HeadsignEn': 'Wanggong→Taichung(Via Erlin)', 'Direction': 1}, {'SubRouteUID': 'THB6738D1', 'SubRouteID': '6738D1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6738D', 'En': '6738D'}, 'Headsign': '臺中→王功(經二林)[經國道一號、縮駛高鐵臺中站]', 'HeadsignEn': 'Taichung→Wanggong(Via Erlin)', 'Direction': 0}, {'SubRouteUID': 'THB6738D2', 'SubRouteID': '6738D2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6738D', 'En': '6738D'}, 'Headsign': '王功→臺中(經二林)[經國道一號、縮駛高鐵臺中站]', 'HeadsignEn': 'Wanggong→Taichung(Via Erlin)', 'Direction': 1}, {'SubRouteUID': 'THB6738E2', 'SubRouteID': '6738E2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6738E', 'En': '6738E'}, 'Headsign': '王功→臺中(經二林)[繞駛成功高中、縮駛高鐵臺中站]', 'HeadsignEn': 'Wanggong→Taichung(Via Erlin)', 'Direction': 1}]",12,"{'Zh_tw': '6738', 'En': '6738'}",高鐵臺中站,HSR Taichung Station,南王功,Nanwanggong,http://web.taiwanbus.tw/TMSData/Schematic/file/6738.jpg,2023-07-13T07:38:39+08:00,1790
THB6739,6739,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB673901', 'SubRouteID': '673901', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6739', 'En': '6739'}, 'Headsign': '日月潭→阿里山', 'HeadsignEn': 'Sun Moon Lake→Alishan', 'Direction': 0}, {'SubRouteUID': 'THB673902', 'SubRouteID': '673902', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6739', 'En': '6739'}, 'Headsign': '阿里山→日月潭', 'HeadsignEn': 'Alishan→Sun Moon Lake', 'Direction': 1}]",12,"{'Zh_tw': '6739', 'En': '6739'}",日月潭,Sun Moon Lake,阿里山轉運站,Alishan,http://web.taiwanbus.tw/TMSData/Schematic/file/6739.jpg,2023-07-13T07:38:39+08:00,1790
THB6742,6742,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB674201', 'SubRouteID': '674201', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6742', 'En': '6742'}, 'Headsign': '台中→竹山', 'HeadsignEn': 'Taichung→Zhushan', 'Direction': 0}, {'SubRouteUID': 'THB674202', 'SubRouteID': '674202', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6742', 'En': '6742'}, 'Headsign': '竹山→台中', 'HeadsignEn': 'Zhushan→Taichung', 'Direction': 1}, {'SubRouteUID': 'THB6742A1', 'SubRouteID': '6742A1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6742A', 'En': '6742A'}, 'Headsign': '台中→竹山[經南投高中]', 'HeadsignEn': 'Taichung→Zhushan(via National Nantou Senior High School)', 'Direction': 0}, {'SubRouteUID': 'THB6742A2', 'SubRouteID': '6742A2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6742A', 'En': '6742A'}, 'Headsign': '竹山→台中[經南投高中]', 'HeadsignEn': 'Zhushan→Taichung[Via National Nantou Senior High School]', 'Direction': 1}]",12,"{'Zh_tw': '6742', 'En': '6742'}",干城站,Taichung,竹山站,Zhushan Station,http://web.taiwanbus.tw/TMSData/Schematic/file/6742.jpg,2023-07-13T07:38:39+08:00,1790
THB6801,6801,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}, {'OperatorID': '64', 'OperatorName': {'Zh_tw': '南投客運', 'En': 'Nantou Bus Co., Ltd.'}, 'OperatorCode': 'NantouBus', 'OperatorNo': '0902'}]",010,010,"[{'SubRouteUID': 'THB680101', 'SubRouteID': '680101', 'OperatorIDs': ['61', '64'], 'SubRouteName': {'Zh_tw': '6801', 'En': '6801'}, 'Headsign': '日月潭→水里→集集→竹山→溪頭', 'HeadsignEn': 'Sun Moon Lake→Shuili→Jiji→Zhushan→Xitou', 'Direction': 0}, {'SubRouteUID': 'THB680102', 'SubRouteID': '680102', 'OperatorIDs': ['61', '64'], 'SubRouteName': {'Zh_tw': '6801', 'En': '6801'}, 'Headsign': '溪頭→竹山→集集→水里→日月潭', 'HeadsignEn': 'Xitou→Zhushan→Jiji→Shuili→Sun Moon Lake', 'Direction': 1}]",12,"{'Zh_tw': '6801', 'En': '6801'}",日月潭,Sun Moon Lake,溪頭,Xitou,http://web.taiwanbus.tw/TMSData/Schematic/file/6801.jpg,2023-07-13T07:38:39+08:00,1790
THB6871,6871,True,"[{'OperatorID': '56', 'OperatorName': {'Zh_tw': '台中客運', 'En': 'Taichung Bus Co., Ltd.'}, 'OperatorCode': 'TaichungBus', 'OperatorNo': '0501'}, {'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}, {'OperatorID': '63', 'OperatorName': {'Zh_tw': '杉林溪遊樂事業', 'En': 'Sun-Link-Sea Bus Co., Ltd.'}, 'OperatorCode': 'SunLinkSeaBus', 'OperatorNo': '0701'}]",010,010,"[{'SubRouteUID': 'THB687101', 'SubRouteID': '687101', 'OperatorIDs': ['56', '61', '63'], 'SubRouteName': {'Zh_tw': '6871', 'En': '6871'}, 'Headsign': '臺中→杉林溪(經南投、鹿谷)', 'HeadsignEn': 'Taichung→Shanlinxi(Via Nantou、Lugu)', 'Direction': 0}, {'SubRouteUID': 'THB687102', 'SubRouteID': '687102', 'OperatorIDs': ['56', '61', '63'], 'SubRouteName': {'Zh_tw': '6871', 'En': '6871'}, 'Headsign': '杉林溪→臺中(經南投、鹿谷)', 'HeadsignEn': 'Shanlinxi→Taichung(Via Nantou、Lugu)', 'Direction': 1}]",12,"{'Zh_tw': '6871', 'En': '6871'}",干城站,Yuanlin  Bus-Taichung Station,杉林溪,Shanlinxi,http://web.taiwanbus.tw/TMSData/Schematic/file/6871.jpg,2023-07-13T07:38:39+08:00,1790
THB6875,6875,True,"[{'OperatorID': '60', 'OperatorName': {'Zh_tw': '彰化客運', 'En': 'Chang Hua Bus Co., Ltd.'}, 'OperatorCode': 'ChangHuaBus', 'OperatorNo': '1403'}, {'OperatorID': '64', 'OperatorName': {'Zh_tw': '南投客運', 'En': 'Nantou Bus Co., Ltd.'}, 'OperatorCode': 'NantouBus', 'OperatorNo': '0902'}]",010,010,"[{'SubRouteUID': 'THB687501', 'SubRouteID': '687501', 'OperatorIDs': ['60', '64'], 'SubRouteName': {'Zh_tw': '6875', 'En': '6875'}, 'Headsign': '南投→中興→埔里', 'HeadsignEn': 'Nantou→Zhongxing→Puli', 'Direction': 0}, {'SubRouteUID': 'THB687502', 'SubRouteID': '687502', 'OperatorIDs': ['60', '64'], 'SubRouteName': {'Zh_tw': '6875', 'En': '6875'}, 'Headsign': '埔里→中興→南投', 'HeadsignEn': 'Puli→Zhongxing→Nantou', 'Direction': 1}]",12,"{'Zh_tw': '6875', 'En': '6875'}",南投,Nantou,埔里站,Puli Bus Station,http://web.taiwanbus.tw/TMSData/Schematic/file/6875.jpg,2023-07-13T07:38:39+08:00,1790
THB6880,6880,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB688001', 'SubRouteID': '688001', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6880', 'En': '6880'}, 'Headsign': '嘉義→西螺', 'HeadsignEn': 'Chiayi→Xiluo', 'Direction': 0}, {'SubRouteUID': 'THB688002', 'SubRouteID': '688002', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6880', 'En': '6880'}, 'Headsign': '西螺→嘉義', 'HeadsignEn': 'Xiluo→Chiayi', 'Direction': 1}, {'SubRouteUID': 'THB6880A1', 'SubRouteID': '6880A1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6880A', 'En': '6880A'}, 'Headsign': '嘉義→西螺[繞駛崇仁專校]', 'HeadsignEn': 'Chiayi→Xiluo[Chongren zhuan xiao]', 'Direction': 0}, {'SubRouteUID': 'THB6880A2', 'SubRouteID': '6880A2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6880A', 'En': '6880A'}, 'Headsign': '西螺→嘉義[繞駛崇仁專校]', 'HeadsignEn': 'Xiluo→Chiayi[Chongren zhuan xiao]', 'Direction': 1}]",12,"{'Zh_tw': '6880', 'En': '6880'}",嘉義市轉運中心,Chiayi Bus Station,西螺轉運站,Xiluo Station,http://web.taiwanbus.tw/TMSData/Schematic/file/6880.jpg,2023-07-13T07:38:39+08:00,1790
THB6881,6881,True,"[{'OperatorID': '61', 'OperatorName': {'Zh_tw': '員林客運', 'En': 'Yuan Lin Bus Co., Ltd.'}, 'OperatorCode': 'YuanLinBus', 'OperatorNo': '1001'}]",010,010,"[{'SubRouteUID': 'THB688101', 'SubRouteID': '688101', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6881', 'En': '6881'}, 'Headsign': '員林→西螺', 'HeadsignEn': 'Yuanlin→Xiluo', 'Direction': 0}, {'SubRouteUID': 'THB688102', 'SubRouteID': '688102', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6881', 'En': '6881'}, 'Headsign': '西螺→員林', 'HeadsignEn': 'Xiluo→Yuanlin', 'Direction': 1}, {'SubRouteUID': 'THB6881A1', 'SubRouteID': '6881A1', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6881A', 'En': '6881A'}, 'Headsign': '員林→西螺[經明道大學]', 'HeadsignEn': 'Yuanlin→Xiluo(Via MingDao University)', 'Direction': 0}, {'SubRouteUID': 'THB6881A2', 'SubRouteID': '6881A2', 'OperatorIDs': ['61'], 'SubRouteName': {'Zh_tw': '6881A', 'En': '6881A'}, 'Headsign': '西螺→員林[經明道大學]', 'HeadsignEn': 'Xiluo→Yuanlin(Via MingDao University)', 'Direction': 1}]",12,"{'Zh_tw': '6881', 'En': '6881'}",員林站,Yuanlin Station,西螺轉運站,Xiluo Station,http://web.taiwanbus.tw/TMSData/Schematic/file/6881.jpg,2023-07-13T07:38:39+08:00,1790
