ScenicSpotID,ScenicSpotName,DescriptionDetail,Description,Phone,Address,ZipCode,Picture,Position,Class2,Level,ParkingPosition,TicketInfo,Remarks,Keyword,City,SrcUpdateTime,UpdateTime
C1_376430000A_001494,石門森林休閒農場,提供各種不同生態之導覽解說、食用香草等農產品栽種，紀念性伴手禮品、田園鄉野景觀、地方產業農產品代銷、DIY教學等。(資料來源: 本府農業局),園內種植食用香草以及地方農產，並提供導覽解說服務，旅客可於現場購買植栽、特色伴手禮，也能參與手做體驗，認識農林生活。,886-2-26557799#911,桃園市335大溪區二層坪,335,採團體預約制,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/50528/640x480_attractions-image-iyji7itdwesnnsdkgcpfyw.jpg', 'PictureDescription1': '湖光山色 (圖片來源: 本府農業局)'}","{'PositionLon': 121.29273986816406, 'PositionLat': 24.818279266357422, 'GeoHash': 'wsqm0n48v'}",{},桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001496,桃蘆坑休閒農場,桃蘆坑農場位於保護區內，占地約五千坪，108市道旁，距國道林口交流道約10分鐘車程，距八大高爾夫球場僅10分鐘車程。農場引入坑子溪最上游無汙染的山泉水進行淡水魚生態養殖，有鱸鰻、溪魚、溪蝦、鱘龍、台灣鯛、草魚、烏溜、大頭鰱、鱸魚等，鮮甜無土味。水源頭離農場僅百公尺遠，沒有流經住宅區與工業區，溪中溪魚、溪蝦、鱉生態豐富，為北部鄰都會區極少數不受汙染的溪流之一。(資料來源:店家臉書專頁 ),光看到這座水上溜滑梯，還有可愛的鵝鴨游水，你家小孩就鐵定失心瘋了！往裏頭去還有沙坑和湖畔景觀餐廳，只怕你時間不夠玩。,886-9-35617201,桃園市338蘆竹區山林路三段885-1號,338,週一公休。11:30~21:00,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/50376/640x480_attractions-image-t7gtgg-n7kywsideu5ayoq.jpg', 'PictureDescription1': '桃蘆坑休閒農場 (圖片來源:桃蘆坑休閒農場 )'}","{'PositionLon': 121.33235168457031, 'PositionLat': 25.078960418701172, 'GeoHash': 'wsqq8vrx8'}",{},桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001531,侏羅紀博物館,「侏羅紀博物館」籌畫多年，是素有「寶石獵人」之稱的李承倫先生奮鬥多年的夢想標記。它最大的目的，是希望可以把李承倫多年的經驗、資源，透過教育、展覽、學術與觀光，進一步結合文化與藝術，為寶石愛好者留下真正的寶藏！ 「侏羅紀博物館」定位為新型態的寶石博物館，結合文化、藝術與教育，除了寶石展覽之外，也不定期舉辦以各類藝術為主題的特展、寶石課程及生活與文化講座，及國際博物館級的寶石展覽和世界級的大師演講。博物館內富含教育意義的常設展區，包含國際博物館級的寶石展覽，可讓大家了解各類寶石的誕生與珍貴之處。除了有豐富的寶石及化石收藏之外，另設有珠寶工坊，包含設計、寶石切磨與金工教室、寶石圖書室，也備有視聽室播放來自全球50多國的礦區影片。此外，中心設有EGL歐洲寶石鑑定中心，以及台灣最大的珍藏逸品拍賣會，讓喜愛珠寶與藝術的朋友們，在這裡即可獲得專業且有系統的珠寶學知識。 本博物館地處桃園南崁交流道附近，離桃園國際機場只需20分鐘路程，交通便利，歡迎您將侏羅紀博物館規劃在您到訪台灣的行程之中，來此參觀休憩，體驗台灣在地的國際級寶石博物館！,珠寶學可沒你想像得遙不可及！來到這，不但能一睹具國際博物館級水準的館藏寶石，還可以清修化石、研磨琥珀、礦坑淘寶，知性又有趣！,886-3-2122990,桃園市338蘆竹區新南路一段125號B1,338,每日10:30至19:30逢國定假日及連續假期均照常開放,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/56584/640x480_attractions-image-g50hlm93k0-uwu-sxxzquw.jpg', 'PictureDescription1': '侏羅紀博物館 (圖片來源:侏羅紀博物館)'}","{'PositionLon': 121.29534149169922, 'PositionLat': 25.043500900268555, 'GeoHash': 'wsqq2ph8f'}",其他,{},入館費用：(可折抵館內消費)A方案：導覽行程：含全區導覽+下午茶一份  300元/人B方案：體驗行程：含全區導覽+(鑑定/磨石體驗  二擇一) +下午茶一份   600元/人免票觀...,*參觀請於3天前預約*10人以上團體請於一週前預約*預約請電洽03-2122990，說明欲參訪的日期/時段/人數,桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001564,大溪木藝生態博物館﹣鳳飛飛故事館,■唱歌的女孩在大溪-鳳飛飛故事館常設展 &gt;&gt;展覽介紹■導覽服務細節詳見大溪木藝生態博物館官網日本時代為「大溪郡役所警察課長官舍」，當時大溪郡所轄還包含今桃園市復興區及新竹縣尖石鄉，警察課則負責管理大溪與山地部落之關係。自日本時代至 2015 年，歷任大溪地區警察首長居住在此，因此保存況狀良好，於 2012年 8 月 29 日登錄為歷史建築。本棟為大溪警察局宿舍群中保存狀況最佳且面積最大之獨棟日式宿舍。2022年起由大嵙崁文教基金會開館營運，目前展出「唱歌的女孩在大溪-鳳飛飛故事館常設展」。(圖文提供:大溪木藝生態博物館),她的經典歌曲，你仍不時哼起﹔她溫暖的笑容，你猶記在心﹔館內展出多件鳳友們捐贈的珍貴收藏，想念鳳姐時，歡迎來館舍讓往事再次回味。,886-3-3880871,桃園市335大溪區普濟路5號,335,每週二至週日，09:30-17:00 ​(週一公休，如遇特殊節慶，將另行公告)​,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/63005/640x480_attractions-image-2avvvpr_80-9pi2y94vtja.jpg', 'PictureDescription1': '館舍後門 (圖片提供:大溪木藝生態博物館)'}","{'PositionLon': 121.2872085571289, 'PositionLat': 24.88003921508789, 'GeoHash': 'wsqjxcq8s'}",1. 橋頭停車場有大型車15格，小型車418格2. 公所前停車場有小型車45格3. 月眉停車場有大型車8格，小型車130格,{},免費,＊大溪木藝生態博物館老城區館舍導覽資訊■於大溪歷史館前集合(大溪區普濟路23號）■例假日、國定假日上午10:30與下午2:30各一場■導覽時間約50分鐘，步行距離約600公尺，帶領...,桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001567,楊梅四維商圈,楊梅四維商圈鄰近埔心火車站，除了交通便捷外，商圈內充滿著各式各樣的特色店家，擁有著多元的美食文化，包辦了民眾五臟廟所需，商圈內還有健康醫療、美容美體、生活百貨等。搭配著寬敞、整潔的空間成了商圈主要的特色，街道上景觀樹木美化環境，提供了民眾寬敞的遊逛行走的空間。(資料來源:本府經濟發展局),商圈內各路美食滿滿是﹔想在咖啡廳當個偽文青放空自己、日式食堂大飲啤酒，或是一嘗銅板價中式下午茶，選擇之多，怎麼吃都不膩！,886-3-3322101,桃園市326楊梅區四維路,326,視各店家營業時間而定,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/63432/640x480_attractions-image-zg_d20flle2hga66trpgqa.jpg', 'PictureDescription1': '楊梅區四維商圈照片 (圖片來源:本府經濟發展局)'}","{'PositionLon': 121.18110656738281, 'PositionLat': 24.913259506225586, 'GeoHash': 'wsqjtx36k'}",四維公有停車場,{},桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001568,棒球名人堂,棒球名人堂建築為獨特棒球球體造型，直徑 32 公尺為亞洲最大球體建築之一，共四層樓，將有台灣棒球名人堂協會正式進駐，成為台灣唯一指標性的棒球展示館。二、三樓交由名人堂協會永續免費使用，並由協會全權管理，而裏面將主要陳列歷屆名人堂當選人的相關文物，並在成立之後，將台灣棒球發展史中重要的文物放入展覽，讓參與民眾不僅了解名人堂得主對於台灣棒球的貢獻，更可藉由展覽了解台灣百年棒球史。 棒球名人堂常設展顛覆一般大眾對展館文物堆疊的想像，著墨棒球文化的演化、棒球的科學、棒球體驗，甚至棒球的社會史。眼花撩亂的棒球互動遊戲，即使一點都不懂棒球，也能玩得不亦樂乎。博物館更有兩層樓結合史努比與棒球，可愛角色不僅使大人小孩趨之若鶩，透過史努比之角色去了解棒球，更有人性與溫度。 特展則補強深化台灣職棒內容，讓資深球迷或是外國人更加了解台灣棒球。圓球之底座為觀禮、活動、演講用之莊嚴大禮堂。建議走法：搭電梯至七樓，一路向下漫步。走馬看花亦須 35 分鐘，若細細品味更能花上一天！ 資料來源 : 棒球名人堂,查理布朗站上投手丘，準備要和你來個直球對決！館內豐富又生動的互動體驗，邀請你一起來感受棒球之樂、認識輝煌的棒球黃金年代。,886-3-4339090,桃園市325龍潭區民生路141巷150號,325,09:00-21:00 全年無休,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/63787/640x480_attractions-image-bps0_g8u30ua8mnfuxtvnw.jpg', 'PictureDescription1': '花生漫畫小鎮 (圖片來源 : 棒球名人堂)'}","{'PositionLon': 121.227783203125, 'PositionLat': 24.846250534057617, 'GeoHash': 'wsqjqe57u'}",遊憩類,備有停車場，開車入園會收取200元停車費，機車100元,{},￭不開放除導盲犬外寵物￭團體導覽需另收導覽費用，專案價格請洽客服中心03-433-9090,桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001569,粼粼波光、翩翩白影(地景藝術節白鷺鷥),埤塘是富岡醒目的自然景觀，埤塘水圳是桃園地區獨特的地形地貌，早期因農業灌溉需求而開墾蓄水，除了農業功能之外，池內的魚蝦提供了豐富的食物來源，成為吸引鳥類覓食與棲息的絕佳環境，農業、埤塘與自然生態發生緊密共生的關係。近年因農業式微、休廢耕地與土地開發等因素，埤塘數量急遽縮減，棲地的破壞也造成鳥類族群隨之減少，曾經屬於居民集體記憶中的田園美景逐一消失於眼前。許宗傑老師作品《粼粼波光、翩翩白影》選用與埤塘共生的白鷺鷥作為作品原型，早期農業社會中白鷺鷥被視為莊稼的守護神、農村的幸運物，伴隨農夫日出而作日落而息。春耕秋收時期，只見白鷺鷥緊隨在水牛（鐵牛）之後漫步啄食，如同一幅農村恬淡知足的山水田園風景。自古以來白鷺鷥其雪白身影一直是文人雅士的靈感謬斯，如唐 李白《白鷺鷥》『白鷺下秋水，孤飛如墜霜。心聞且未去，獨立沙洲旁。』描寫下白鷺鷥生動且詩意的優雅姿態。 作品高度達八米五，在平整的埤塘地景上能產生視覺的聚焦性，無論是開車行駛於外環道路或是搭乘臺鐵火車經由富岡的民眾皆可被作品巨型量體給吸引。設置於聯繫上下池的邊坡步道，透過埤塘獨特的環境特性利用水面的借景，讓民眾可以在環湖步道上以不同角度悠閒自在地欣賞到作品與水面倒影，達到借景作用，白鷺鷥低頭覓食的動作巧妙地將上池與下池的視覺藉由作品產生連結，讓三連埤的景觀有了更好的整體性，作品自然融入埤塘地景 富岡地區屬臺地地形，設置點緊鄰埤塘，周遭地勢平緩但東北季風強勁，故作品表面鏤空的設計，除了減少載重與降低風力的威脅外，還能讓作品保有空間的穿透性與視覺上的輕盈感。高聳的尺度除了提供夠好的欣賞條件外，也可以形塑出與人體比例的差異，在畫面上產生巨大的視覺對比也顯現出人類的渺小，對自然萬物也應具有謙卑之心。 富岡舊時屬於偏遠農村，直到日治時期昭和四年縱貫鐵路北移之後設置了伯公岡站，該區才逐漸形成市街，商業活動逐漸在老街附近聚集，過去鐵路的建設不僅為富岡地區來帶交通便利，未來在產業上也因為新設機廠之後產生出更為多元的發展可能，一如本案公共藝術選自富岡在地的元素作為設置精神並結合該區的地景條件，期望以當地共生的白鷺鷥為富岡民眾帶來記憶的凝聚力與清新的文化活力。(圖文來源：本府文化局),高八米五的白鷺鷥低頭覓食，鏤空設計隨著天光雲影的變化展現不同美感﹔目前是重現埤塘文化、富岡人在地印象的重要地景。,886-3-3322101,桃園市326楊梅區新明街 172 號,326,詳見官網或電話洽詢,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/63893/640x480_attractions-image-ef2y5x7gx0a0wf3frnzxja.jpg', 'PictureDescription1': '作品生動雕琢白鷺鷥低頭覓食的動作 (圖片來源: 文化局)'}","{'PositionLon': 121.0758285522461, 'PositionLat': 24.933849334716797, 'GeoHash': 'wsqjg5hdp'}",其他,路邊停車,{},桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001571,壢小故事森林,中壢國小日式宿舍位於中壢國小旁，興建於1917年，昔為中壢公學校教職員宿舍，國府來臺後延用作為中壢國小教職員宿舍，民國 104年公告登錄歷史建築。中壢國小日式宿舍全區共3棟建築物，包括：雙拼日式宿舍1棟、單棟日式宿舍1棟及連棟式磚造建築1棟。 中壢國小日式宿舍見證中壢地區現代教育啟蒙，並具日治時期建築技術研究之價值。園區位於中壢市區內交通便利，見證日治至今中壢老街區街廓發展脈絡，深富歷史意涵與價值。宿舍群修復保留綠意盎然的珍貴老樹，並設計戶外2樓景觀平台，可俯瞰園區全貌，欣賞日式黑瓦及閩式紅瓦特色。 中壢國小日式宿舍於民國104公告登錄歷史建築，105年完成調查研究、修復及再利用規劃，106年7月展開修復再利用工程，107年8月如期完工。一般而言，文化資產修復再利用生命週期為5年，中壢國小日式宿舍從財產撥用到修復完工與委託經營管理，費時不到4年。文化局在委託民間團隊營運同時，也與中壢國小行政團隊、環境教育業師與專業策展團隊，於開館時展開中壢國小新式教育展與日式宿舍修復特色展，並整合學本土課程與環境教育學習教案，落實親子閱讀、說故事、聽故事及食育的館舍體驗。 中壢國小日式宿舍經市民票選命名為壢小故事森林，定位為親子教育空間，目前由財團法人桃園市真善美社會福利基金會，提供閱讀、說故事、講座和食育空間等功能，成為親子互動及多元學習的舒適安全環境，收集中壢常民生活記憶、老照片、口述歷史與生活趣事。(圖文來源：本府文化局),百年教師宿舍活化為親子共學空間，讓學習不再只是侷限於課本，而是從講座、繪本故事、食育體驗、手作勞作，拓展孩子知識的廣度。,886-3-3322592#8217,桃園市320中壢區博愛路52號,320,110/10/1(五)起週三至週日 11:00~17:00，週一、二休館,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/63905/640x480_attractions-image-n6wpvuygve6ms31wqwkdla.jpg', 'PictureDescription1': '壢小故事森林入口 (圖片來源 :文化局)'}","{'PositionLon': 121.22054290771484, 'PositionLat': 24.953920364379883, 'GeoHash': 'wsqjyqwp5'}",遊憩類,{},免費,■ 本館為日式建築，入館請脫鞋著襪。■ C棟開館時間為10:00~20:00,桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001572,壢景町,壢景町，興建於1941年，前身為「中壢保甲聯合會」所興建之中壢郡役所的官舍，自日治時期以來由臺灣人警察家族居住，戰後更見證中壢事件的發生，成為臺灣民主發展的里程碑。桃園市政府文化局於2012年登錄為歷史建築。歷經調查研究暨規劃設計與修復工程，於2019年開館迎賓，藉由展覽、講座活動，使壢景町成為中壢地區的藝文沙龍，傳承在地知識、關懷社會議題。(圖文來源：本府文化局),館內以展示中壢的發展軌跡以及介紹台灣民主發展史為主軸，讓參觀者回到過去，找尋成長中的記憶片段，並認識歷史的重要演進。,886-3-4268761,桃園市320中壢區延平路627號,320,A、C館：週二-週日11:00-18:00，週一不開放B館：全年無休11:00-22:00,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/63907/640x480_attractions-image-crxkx4xbwkck3surzv6ztw.jpg', 'PictureDescription1': '壢景町成為中壢地區的藝文沙龍 (圖片來源:文化局)'}","{'PositionLon': 121.22210693359375, 'PositionLat': 24.95362091064453, 'GeoHash': 'wsqjyqxjr'}",{},免費,本館為日式建築，入館請脫鞋著襪,桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001575,自然接觸保養品亮點體驗園,「自然接觸保養品體驗園區」是結合天然、科技、專業保養品與藝術及多元角色攝影場景的觀光工廠，館內的保養產品都採用高端生物萃取技術，萃取多種天然植物精華，並於2019年榮獲ISO9001、ISO14001、ISO22716三項國際認證。來到自然接觸，不僅可以體驗產品、了解製程、認識原料，更能體驗科技藝術美，讓來訪的貴賓更加自信、更加美麗動人。(資料來源：本府經發局、經濟部),秉持天然並結合高端萃取技術，為愛美的你研發出具品質保證的美麗法寶，了解產品製程之餘，還能體驗異國服飾，讓你大秀華麗！,886-3-4789999,桃園市326楊梅區楊湖路一段351號,326,周一至周日8:00-17:00，,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/64531/640x480_attractions-image-sedor4eoe0sgknusjgj1pw.jpg', 'PictureDescription1': '觀光工廠外觀  (圖片來源:經濟部)'}","{'PositionLon': 121.13408660888672, 'PositionLat': 24.9118595123291, 'GeoHash': 'wsqjsrp4h'}",觀光工廠類,其他,{},參觀採預約制,桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001576,Xpark 八景島水族館,海，是所有生命的起源，DNA是所有生命的基礎。以這兩個概念作為LOGO創作的靈感，將Xpark的價值&mdash;「創造不同以往，未知的感動體驗」，透過象徵原子及DNA的點與線，演示出獨特的品牌視覺。然而，生命的演化持續進行，時代的變化日新月異。 Xpark將對未知的敬意、未來的期盼，融合在設計當中。因此在LOGO左側，您可發現有一部分未連結的線段，代表Xpark，將適應時代與環境的變化，如同世界上的所有生命一般，持續地成長、進化。讓獨特的感動體驗、求知的喜悅，無論跟誰、無論體驗過多少次，來到Xpark，都像第一次到訪讓人心動。 『Xpark，以能滿足所有旅客的期待、提供獨一無二的感動為設立宗旨，懷著謙虛的心，向未知致意，與進化同行。』(圖文提供：Xpark),不用出國！橫濱八景島首設海外分館，13大主題展區以萬花筒般的絢爛燈光與久石讓打造的專屬音樂，帶你沉浸奇幻無比的水生世界。,886-3-2875000,桃園市320中壢區春德路105號,320,平日10：00~18：00假日10：00~20：00,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/65370/640x480_attractions-image-sss2sgl9uumhzzbexkiphq.jpg', 'PictureDescription1': '異鏡穿越01901 (圖片來源 : Xpark)'}","{'PositionLon': 121.2140121459961, 'PositionLat': 25.017709732055664, 'GeoHash': 'wsqnq636e'}",遊憩類,其他,￭備有停車場,{},成人票$550限18歲(含)以上成人使用學生票$400限12歲(含)以上持學生證之學生適用孩童票$250限4歲(含)以上及未滿12歲兒童適用博愛票$250限持有身心障礙證明者與1位...,￭團體預約導覽請上官網下載預約表單￭館內禁止使用腳架及自拍棒,桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001578,桃園新光影城,桃園新光影城座落於桃園國泰置地廣場，為橫跨電影、美食與購物的新型態複合式影城。全影城12座影廳皆採用RGB 4K數位放映機。自助化購票：購票、取票、入場皆可採無人設備入場。歡迎下載新光影城APP。自助式販賣部：想吃什麼拿什麼，自己做主。爆米花、碳酸飲料無限refill續杯。引進全台第一座Dolby Cinema。桃園首家LUXE旗艦影廳，身歷其境的3D視覺效果搭配Dolby Atmos音效。自創品牌「B.O.X.」影廳：ACG動漫劇場全年播放動漫電影；全球第一座OSIM天王廳和Sealy席伊麗廳，讓您觀賞電影同時享受按摩椅服務和五星級床組、餐點提供和限量商品。(資料來源:新光影城),引進全台首座杜比影院，不僅以超奢華放映設備打造觀影新高度，還搭配天王按摩椅、五星級電動床組，連身體也享受極致放鬆。,886-3-2873808,桃園市320中壢區春德路107號3樓,320,週一至週五 11:00 ~ 21:00週六至週日/例假日 11:00 ~ 22:00,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/65710/640x480_attractions-image-mbaeltpcnee9lzeazo0iwg.jpg', 'PictureDescription1': '桃園新光影城3樓售票大廳 (圖片來源 : 桃園新光影城)'}","{'PositionLon': 121.21350860595703, 'PositionLat': 25.016889572143555, 'GeoHash': 'wsqnq60vz'}",遊憩類,其他,"停車優惠汽車停車場 平日/假日 60元/小時機車停車場10元/小時，超過2小時均為30元/整日,超過深夜12點重新計算。------------------------------...",{},￭一般影廳全票 2D/$310，3D/$370優待票 2D/$290，3D/$350兒童票 2D/$260，3D/$320早場/夜貓優票 2D/$280，3D/$340愛心敬老票 ...,￭禁止攜帶寵物入內￭團體包廳請聯絡業務 吳小姐(03-287-3808#205),桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001586,大溪木藝生態博物館﹣木生活館,木生活館（原蔣公行館）乘載一段人物為主題的過往，曾是具有特殊故事的生活空間。延續展現生活的意義，轉換為「木生活館」，扣合大溪特色木藝文化，將過去私密的生活空間開放、公共化，並且讓技藝、藝術、文化、產業在此交流綻放。 「光合空間」入館第一個大房間，是原行館接待空間及會客室。因此以迎賓的概念規劃「光合空間」，由在地工藝職人的創作歡迎訪客，觀眾在此與作品對話，靈感的種子如同沐浴在陽光中萌發；並且提供輕食服務的選擇。 「培育空間」各式木藝家具、藝術作品展現生活的千姿百態，在這裡體驗作品傳達的訊息，讓迸發的靈感幼苗茁壯。 「新生空間」鄰近大漢溪景色的房間，陳設圍繞、襯托「木主題」的國內外藝術家創作，希望觀眾欣賞木藝創作的多元樣貌，感受木生活美好，在生活中思考融入木元素，展開新的木生活！(圖文提供:木生活館)導覽服務細節詳見大溪木藝生態博物館官網,昔日的蔣公行館，改造為展示木職人作品和開放旅客木工體驗的創作空間，歡迎來到木藝的美妙世界，雋刻屬於你的大溪旅遊日記。,886-3-3870989,桃園市335大溪區普濟路21-3號,335,詳見官網或電話洽詢,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/67405/640x480_attractions-image-bdbfn3eytkk4y8sgheapva.jpg', 'PictureDescription1': '木生活館-白色牆面與藍色窗櫺，成為必拍的打卡景點 (圖片來源: 木生活館)'}","{'PositionLon': 121.28507232666016, 'PositionLat': 24.88188934326172, 'GeoHash': 'wsqjxct5e'}",1. 橋頭停車場有大型車15格，小型車418格2. 公所前停車場有小型車45格3. 月眉停車場有大型車8格，小型車130格,{},免費,＊大溪木藝生態博物館老城區館舍導覽資訊■於大溪歷史館前集合(大溪區普濟路23號）■例假日、國定假日上午10:30與下午2:30各一場■導覽時間約50分鐘，步行距離約600公尺，帶領...,桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001587,利百代彩筆文創館,利百代創立於1948年起，早期以鋼板蠟紙(油印)起家，因應時代變遷，創辦人  王松振先生洞察先機，而後從日本引進鉛筆製造技術，打造出全台第一支「88鉛筆」，一躍成為文具業經典不朽的傳奇。之後為服務文具市場需求，引進日本、韓國品牌在台銷售，慢慢轉型為新興時代，帶領文具產業興起另一波高峰。利百代長期耕耘有目共睹，是家喻戶曉的長青企業。自1966年創辦人 王松振先生獲選為榮譽經理並獲 陳誠副總統接見開始，無論王氏本人、企業本身或公司產品，不斷獲頒來自各界給予的肯定與各種獎項，如：金商標金牌獎、績優商品第一品牌獎、傑出品牌經營企業家、風雲企業、風雲文具、中國金字招牌廠商獎，更於2006年獲頒英國 Superbrands 組織評鑑為台灣超級品牌...等不勝枚舉，是台灣經濟奇蹟的風雲人物。秉持著「誠信當責、尊重共榮、快樂創新、挑戰卓越」的企業理念，堅持好品質的企業製成的優良產品，提供多樣化的選擇及客製化的服務獲得消費大眾的青睞，為台灣文具市場持續奉獻心力。利百代元老級桃園工廠，於2019年搖身一變以「利百代彩筆文創館」的嶄新面貌與大眾見面，是龜山工業區原址重建營運的首例。歡迎您走進這座台灣僅存的鉛筆製造工廠，感受彩筆文具的文化創意，享受餐飲、購物與生活休憩的美好體驗！﹙資料來源：經濟部-觀光工廠自在遊官網﹚,文創文具挑動你的文青神經、復古大街絕版商品給你滿滿回憶殺、彩繪DIY讓每個人都是大藝術家，最後再去義式餐館填飽胃，大人小孩都滿意。,886-3-3613020,桃園市330桃園區大誠路2號,330,■彩筆文創館平日參觀：10:00~17:00國定例假日參觀：09:00~17:00本館(每周一)休館如遇連續假日則順延一日■義百代餐館平日營業：11:00~15:00 (供餐至14:15)，16:30~20:30 (供餐至19:45)平日下午茶時段：15:00~17:00 假日營業：11:00~20:30連絡電話：03-3613020,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/67429/640x480_attractions-image-1icqp4j-qe2gfrve8xa_sq.jpg', 'PictureDescription1': '產線介紹 (圖片來源 : 經濟部-觀光工廠自在遊官網)'}","{'PositionLon': 121.31964874267578, 'PositionLat': 24.98155975341797, 'GeoHash': 'wsqq0ey20'}",觀光工廠類,{},■導覽套票(內含DIY)票價：200元              ■DIY票價：150元■門票無法抵消費,■文創館免費參觀，導覽及DIY課程須提前預約。■本館(每周一)休館，如遇連續假日則順延一日。■假日DIY課程場次依現場公告例假日無開放導覽。■開放預約時間為星期二~五，國定例假日以...,桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
C1_376430000A_001588,雄獅文具想像力製造所,■110/7/29(四)起，恢復開放並採線上預約制(詳如連結)。雄獅文具創立於西元1956 年，屹立台灣一甲子伴隨著台灣人民的成長，在台灣文具及美術用品領域，一直扮演著領導者的角色，更以『勤儉、努力』的經營理念，默默耕耘國內外文具及美術用品市場，並致力於推廣文化藝術的發展，提高國人生活美學品質。主要生產辦公文具用品如奇異筆、白板筆，以及兒童畫材美術用品類，如粉蠟筆、彩色筆、水彩等，在國內外文具及美術用品市場上不斷創新。 2006年創立「奶油獅」品牌，提升雄獅文具品牌年輕化形象，拉近與民眾的距離，也跨足到授權市場進行多角化的經營，突破了原先的市場領域。愛因斯坦曾說過：「想像力比知識重要」，因為「邏輯能讓你從 A 到 B；想像力能帶你去任何地方」。雄獅文具期許在這場域，可以引發每個人的想像力，觸發對藝術的學習，發揮自己創造力，隨時用心去感受，體會美學自然存在於生活之中。時至今日2020年成立「想像力製造所」，雄獅文具敞開大門，從文具產業跨足到文創服務業，延續藝術教育推廣，並藉由「想像力就是你的超能力」品牌精神理念，結合創玩的空間，讓每個人運用自己的超能力，觸發對藝術的學習，這裡集合知識、創意、玩樂及課程等體驗，讓我們共同進行生活美學的學習及知識的傳遞，期許雄獅文具陪伴大朋友、小朋友走過下一個60年的歲月。﹙資料來源：經濟部-觀光工廠自在遊官網﹚,你今天的心情是莫蘭迪綠，還是法拉利紅﹖來調製你的專屬彩色筆、染印送給家人的抱枕，揮灑你的想像力成就你的美好旅行回憶！,886-3-4116888,桃園市325龍潭區中原路二段188號,325,詳見官網或電話洽詢,"{'PictureUrl1': 'https://travel.tycg.gov.tw/content/images/attractions/67529/640x480_attractions-image-hp05a0k3xuow-lbsfkuvrq.jpg', 'PictureDescription1': '想像力外帶區 (圖片來源 :經濟部-觀光工廠自在遊官網 )'}","{'PositionLon': 121.19627380371094, 'PositionLat': 24.841869354248047, 'GeoHash': 'wsqjmfk6m'}",觀光工廠類,{},■票價請參考官網公告■ 全票、優惠票及套票之抵用券，單項商品滿百可折抵商品50元、課程或餐飲50元。,"■ 進入官網即可預約入館■ 最後售票入館時間為15:30。■ 館內空間及DIY教室座位有限，提早預約的貴賓將可優先入館參觀■ 個人、家庭預約DIY課程者，可預約參觀日最多一個月前,...",桃園市,2023-07-13T01:40:49+08:00,2023-07-13T02:10:57+08:00
