StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
NWT500207019,500207019,1,2,14,15,2023-07-11T05:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT500207020,500207020,1,2,13,34,2023-07-11T20:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT500207021,500207021,1,2,31,17,2023-07-13T04:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 31, 'ElectricBikes': 0}"
NWT500207022,500207022,1,2,22,24,2023-07-13T16:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 22, 'ElectricBikes': 0}"
NWT500207023,500207023,1,2,2,61,2023-07-11T12:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500207024,500207024,1,2,8,10,2023-07-11T23:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT500207025,500207025,1,2,13,5,2023-07-14T00:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT500207026,500207026,1,2,12,17,2023-07-11T11:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT500207027,500207027,1,2,2,11,2023-07-13T01:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500207028,500207028,1,2,10,7,2023-07-13T19:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT500207029,500207029,1,2,5,9,2023-07-12T06:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT500207030,500207030,1,2,1,23,2023-07-13T09:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT500207031,500207031,1,2,18,11,2023-07-12T11:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 18, 'ElectricBikes': 0}"
NWT500207032,500207032,1,2,4,14,2023-07-10T17:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500207033,500207033,1,2,19,3,2023-07-12T14:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 0}"
NWT500207034,500207034,1,2,14,11,2023-07-13T13:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT500207035,500207035,1,2,0,24,2023-07-11T23:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500207036,500207036,1,2,17,9,2023-07-04T00:30:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT500207037,500207037,1,2,10,10,2023-07-09T05:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT500207038,500207038,1,2,13,7,2023-07-04T00:44:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT500207039,500207039,1,2,11,34,2023-07-11T19:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT500207040,500207040,1,2,8,15,2023-07-12T06:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT500207041,500207041,1,2,8,19,2023-07-12T09:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT500207042,500207042,1,2,4,26,2023-07-09T15:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500207043,500207043,1,2,14,10,2023-07-13T06:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT500207044,500207044,1,2,11,31,2023-07-13T14:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT500207045,500207045,1,2,20,13,2023-07-13T18:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
NWT500207046,500207046,1,2,0,51,2023-07-13T21:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500207047,500207047,1,2,9,12,2023-07-08T06:03:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT500207048,500207048,1,2,3,11,2023-07-06T15:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500207049,500207049,1,2,8,10,2023-07-13T03:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT500207050,500207050,1,2,6,6,2023-07-10T12:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500207051,500207051,1,2,10,6,2023-07-11T14:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT500207052,500207052,1,2,10,19,2023-07-04T00:33:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT500207053,500207053,1,2,8,5,2023-07-07T18:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT500207054,500207054,1,2,43,16,2023-07-11T00:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 43, 'ElectricBikes': 0}"
NWT500207055,500207055,1,2,30,12,2023-07-09T07:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 30, 'ElectricBikes': 0}"
NWT500207057,500207057,1,2,6,7,2023-07-10T13:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500207058,500207058,1,2,0,15,2023-07-10T05:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500207059,500207059,1,2,14,2,2023-07-04T00:30:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT500207060,500207060,1,2,10,26,2023-07-09T03:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT500207061,500207061,1,2,4,10,2023-07-12T00:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500207062,500207062,1,2,4,11,2023-07-06T20:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500207063,500207063,1,2,11,3,2023-07-06T19:51:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT500207064,500207064,1,2,13,3,2023-07-04T03:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT500207065,500207065,1,2,3,12,2023-07-07T19:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500207066,500207066,1,2,4,13,2023-07-07T01:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500207067,500207067,1,2,9,7,2023-07-03T23:55:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT500207068,500207068,1,2,10,10,2023-07-05T21:35:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT500207069,500207069,1,2,10,5,2023-07-07T00:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT500207070,500207070,1,2,10,6,2023-07-10T06:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT500207071,500207071,1,2,6,12,2023-07-09T23:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500207072,500207072,1,2,4,16,2023-07-10T01:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500207073,500207073,1,2,9,2,2023-07-03T23:43:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT500207074,500207074,1,2,12,4,2023-07-13T10:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT500207075,500207075,1,2,6,13,2023-07-04T00:18:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500207076,500207076,1,2,5,4,2023-07-13T14:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT500207077,500207077,1,2,0,12,2023-07-05T01:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500207078,500207078,1,2,0,15,2023-07-03T22:00:43+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500207079,500207079,1,2,5,10,2023-07-10T20:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT500207080,500207080,1,2,2,10,2023-07-13T22:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500207081,500207081,1,2,4,4,2023-07-09T16:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500207082,500207082,1,2,0,10,2023-07-06T09:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500207083,500207083,1,2,11,8,2023-07-13T08:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT500207084,500207084,1,2,11,6,2023-07-07T07:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT500207086,500207086,1,2,7,8,2023-07-11T08:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT500207087,500207087,1,2,8,12,2023-07-12T06:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT500207088,500207088,1,2,8,7,2023-07-03T23:29:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT500207089,500207089,1,2,6,3,2023-07-10T20:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500207090,500207090,1,2,6,8,2023-07-08T15:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500207091,500207091,1,2,3,23,2023-07-11T11:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500207092,500207092,1,2,4,8,2023-07-11T08:21:10+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500209001,500209001,1,2,3,12,2023-07-07T00:17:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500209002,500209002,1,2,5,5,2023-07-11T15:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT500209003,500209003,1,2,1,5,2023-07-03T22:59:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT500209004,500209004,1,2,4,6,2023-07-04T00:46:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500209005,500209005,1,2,2,8,2023-07-03T21:23:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500209006,500209006,1,2,2,3,2023-07-03T22:32:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500209007,500209007,1,2,3,5,2023-07-03T21:04:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500209008,500209008,1,2,8,2,2023-07-06T13:31:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT500209009,500209009,1,2,4,2,2023-07-03T19:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500209010,500209010,1,2,2,7,2023-07-11T12:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500209011,500209011,2,2,0,13,2023-06-06T11:30:33+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500209012,500209012,1,2,3,3,2023-07-11T05:43:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500209013,500209013,1,2,2,4,2023-07-04T00:03:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500209014,500209014,1,2,0,6,2023-07-05T00:01:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500209015,500209015,1,2,2,4,2023-07-03T23:07:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500209016,500209016,1,2,5,1,2023-07-03T19:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT500209017,500209017,1,2,0,6,2023-07-05T16:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500209018,500209018,1,2,3,3,2023-07-04T00:16:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500209019,500209019,1,2,3,3,2023-07-03T22:19:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500209020,500209020,1,2,1,10,2023-07-04T00:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT500209021,500209021,1,2,0,8,2023-07-03T23:32:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500209022,500209022,1,2,5,9,2023-07-03T21:52:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT500209023,500209023,1,2,2,16,2023-07-11T00:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500209025,500209025,1,2,4,10,2023-07-07T10:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500210001,500210001,1,2,16,9,2023-07-10T03:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
NWT500210002,500210002,1,2,50,9,2023-07-09T02:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 50, 'ElectricBikes': 0}"
NWT500210003,500210003,1,2,6,16,2023-07-12T07:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500210004,500210004,1,2,28,17,2023-07-12T23:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 28, 'ElectricBikes': 0}"
NWT500210005,500210005,1,2,17,4,2023-07-05T06:07:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT500210006,500210006,1,2,23,13,2023-07-10T18:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 0}"
NWT500210007,500210007,1,2,9,16,2023-07-13T21:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
NWT500210008,500210008,1,2,6,20,2023-07-10T01:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500210009,500210009,1,2,29,34,2023-07-14T00:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 29, 'ElectricBikes': 0}"
NWT500210010,500210010,1,2,17,8,2023-07-13T21:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT500210011,500210011,1,2,16,18,2023-07-07T16:23:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
NWT500210012,500210012,1,2,12,4,2023-07-11T01:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT500210013,500210013,1,2,13,5,2023-07-13T13:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT500210014,500210014,1,2,8,8,2023-07-10T18:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT500210015,500210015,1,2,6,9,2023-07-13T13:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500210016,500210016,1,2,6,8,2023-07-11T13:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500210017,500210017,1,2,14,10,2023-07-10T21:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT500210018,500210018,1,2,11,5,2023-07-09T01:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT500210019,500210019,1,2,11,17,2023-07-11T00:13:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT500210020,500210020,1,2,19,13,2023-07-09T07:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 19, 'ElectricBikes': 0}"
NWT500210021,500210021,1,2,13,6,2023-07-04T00:24:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT500210022,500210022,1,2,26,5,2023-07-11T01:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 26, 'ElectricBikes': 0}"
NWT500210023,500210023,1,2,6,16,2023-07-13T05:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500210024,500210024,1,2,0,13,2023-07-13T11:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500210025,500210025,1,2,22,0,2023-07-13T09:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 22, 'ElectricBikes': 0}"
NWT500210026,500210026,1,2,6,6,2023-07-12T00:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500210027,500210027,1,2,12,3,2023-07-05T01:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT500210028,500210028,1,2,24,13,2023-07-13T01:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 24, 'ElectricBikes': 0}"
NWT500210029,500210029,1,2,6,9,2023-07-10T14:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500210030,500210030,1,2,6,6,2023-07-13T20:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500210031,500210031,1,2,11,4,2023-07-12T03:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT500210032,500210032,1,2,3,4,2023-07-11T09:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500210033,500210033,1,2,0,11,2023-07-13T02:37:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500210034,500210034,2,2,0,12,2023-03-13T09:46:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500210035,500210035,1,2,5,9,2023-07-04T00:55:24+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT500210036,500210036,1,2,11,3,2023-07-10T07:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
NWT500210037,500210037,1,2,7,12,2023-07-04T17:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT500210038,500210038,1,2,4,6,2023-07-13T00:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500210039,500210039,1,2,5,4,2023-07-06T12:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT500210040,500210040,1,2,7,3,2023-07-10T09:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT500210041,500210041,1,2,8,4,2023-07-13T00:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
NWT500210042,500210042,1,2,13,1,2023-07-06T06:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT500210043,500210043,1,2,12,9,2023-07-12T09:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
NWT500210044,500210044,1,2,0,14,2023-07-05T13:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500210045,500210045,1,2,0,14,2023-07-05T08:13:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500210046,500210046,1,2,1,25,2023-07-12T18:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT500210047,500210047,1,2,6,7,2023-07-03T23:31:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500210048,500210048,1,2,3,8,2023-07-12T21:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500210049,500210049,1,2,7,9,2023-07-13T01:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT500210050,500210050,1,2,3,7,2023-07-09T12:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
NWT500210051,500210051,1,2,13,4,2023-07-07T10:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
NWT500211001,500211001,1,2,0,0,2023-07-13T18:02:06+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500212001,500212001,1,2,0,0,2023-07-13T18:02:06+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500212002,500212002,1,2,0,0,2023-07-13T18:02:06+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500214001,500214001,1,2,17,16,2023-07-09T05:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
NWT500214002,500214002,1,2,4,16,2023-07-10T19:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500214003,500214003,1,2,14,11,2023-07-08T10:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT500214004,500214004,1,2,6,9,2023-07-12T12:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
NWT500214005,500214005,1,2,1,32,2023-07-09T22:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT500214006,500214006,1,2,1,12,2023-07-04T00:19:14+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
NWT500214007,500214007,1,2,23,5,2023-07-11T04:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 23, 'ElectricBikes': 0}"
NWT500214008,500214008,1,2,14,19,2023-07-13T16:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 14, 'ElectricBikes': 0}"
NWT500214009,500214009,1,2,0,60,2023-07-13T17:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500214010,500214010,1,2,2,4,2023-07-05T16:11:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500214011,500214011,1,2,26,0,2023-07-13T07:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 26, 'ElectricBikes': 0}"
NWT500214012,500214012,1,2,5,3,2023-07-08T02:21:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
NWT500214013,500214013,1,2,0,42,2023-07-11T11:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500214014,500214014,1,2,2,6,2023-07-08T08:29:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
NWT500214015,500214015,1,2,10,3,2023-07-04T00:32:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
NWT500214016,500214016,1,2,7,1,2023-07-11T01:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
NWT500214017,500214017,1,2,0,30,2023-07-13T06:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
NWT500214018,500214018,1,2,4,4,2023-07-03T23:18:02+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
NWT500214019,500214019,1,2,7,1,2023-07-08T21:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
