StationUID,StationID,ServiceStatus,ServiceType,AvailableRentBikes,AvailableReturnBikes,SrcUpdateTime,UpdateTime,AvailableRentBikesDetail
KHH501206018,501206018,1,2,9,5,2023-07-13T16:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501206019,501206019,1,2,5,15,2023-07-03T22:25:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501206020,501206020,1,2,13,4,2023-07-04T12:05:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
KHH501206021,501206021,1,2,5,10,2023-07-13T04:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501206022,501206022,1,2,6,4,2023-07-12T16:26:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 2}"
KHH501206023,501206023,1,2,9,9,2023-07-10T23:38:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501206024,501206024,1,2,12,3,2023-07-03T23:53:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501206025,501206025,1,2,12,0,2023-07-03T22:27:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
KHH501206026,501206026,1,2,3,15,2023-07-04T00:35:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501206027,501206027,1,2,9,6,2023-07-11T09:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501206028,501206028,1,2,9,8,2023-07-03T22:46:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501206029,501206029,1,2,12,2,2023-07-09T05:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501206030,501206030,1,2,3,12,2023-07-13T09:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 1}"
KHH501206031,501206031,1,2,7,12,2023-07-13T08:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 1}"
KHH501206032,501206032,1,2,6,54,2023-07-10T11:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501206033,501206033,1,2,10,5,2023-07-10T23:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
KHH501206034,501206034,1,2,8,10,2023-07-11T03:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501206036,501206036,1,2,13,5,2023-07-13T14:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 1}"
KHH501206037,501206037,1,2,10,10,2023-07-03T21:36:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501206038,501206038,1,2,0,32,2023-07-11T10:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501206039,501206039,1,2,8,7,2023-07-04T16:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501206040,501206040,1,2,6,9,2023-07-11T10:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501206041,501206041,1,2,11,4,2023-07-11T23:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 2}"
KHH501206042,501206042,1,2,7,8,2023-07-12T13:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501206043,501206043,1,2,3,11,2023-07-13T12:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501206044,501206044,1,2,15,1,2023-07-09T00:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 2}"
KHH501206045,501206045,1,2,12,2,2023-07-09T19:41:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 2}"
KHH501206046,501206046,1,2,1,13,2023-07-03T22:04:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501206047,501206047,1,2,10,4,2023-07-06T21:58:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501206048,501206048,1,2,4,11,2023-07-09T04:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501206049,501206049,1,2,4,7,2023-07-12T14:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501206050,501206050,1,2,8,6,2023-07-06T15:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501206051,501206051,1,2,2,12,2023-07-09T15:01:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501206052,501206052,1,2,11,4,2023-07-13T22:59:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
KHH501206053,501206053,1,2,6,6,2023-07-10T22:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501206054,501206054,1,2,17,0,2023-07-11T21:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 17, 'ElectricBikes': 0}"
KHH501206055,501206055,1,2,6,8,2023-07-03T23:24:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501206056,501206056,1,2,8,2,2023-07-04T00:21:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
KHH501206057,501206057,1,2,4,11,2023-07-12T22:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501206058,501206058,1,2,13,12,2023-07-13T13:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
KHH501206059,501206059,1,2,12,3,2023-07-11T19:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
KHH501206060,501206060,1,2,11,4,2023-07-11T12:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
KHH501206061,501206061,1,2,10,4,2023-07-11T03:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
KHH501206063,501206063,1,2,5,15,2023-07-12T16:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501206064,501206064,1,2,1,13,2023-07-09T16:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501206065,501206065,1,2,1,27,2023-07-03T23:37:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501206066,501206066,1,2,16,40,2023-07-11T13:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
KHH501206067,501206067,1,2,22,17,2023-07-13T17:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 22, 'ElectricBikes': 0}"
KHH501206068,501206068,1,2,4,11,2023-07-03T21:05:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501206069,501206069,1,2,9,5,2023-07-07T02:01:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501206070,501206070,1,2,8,6,2023-07-09T19:04:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
KHH501206071,501206071,1,2,14,2,2023-07-04T19:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 1}"
KHH501206072,501206072,1,2,9,6,2023-07-07T07:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501206073,501206073,1,2,10,1,2023-07-06T10:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501206074,501206074,1,2,7,8,2023-07-13T03:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 1}"
KHH501206075,501206075,1,2,7,8,2023-07-03T21:23:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 1}"
KHH501206076,501206076,1,2,10,5,2023-07-03T23:32:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501206077,501206077,1,2,5,10,2023-07-12T21:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501206078,501206078,1,2,3,13,2023-07-10T00:21:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 1}"
KHH501206079,501206079,1,2,7,9,2023-07-08T05:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501206080,501206080,1,2,13,2,2023-07-07T17:59:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
KHH501206081,501206081,1,2,10,7,2023-07-05T15:24:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 4}"
KHH501206082,501206082,1,2,11,3,2023-07-13T07:06:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 1}"
KHH501206083,501206083,1,2,19,8,2023-07-09T21:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 4}"
KHH501206084,501206084,1,2,7,9,2023-07-03T21:21:47+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 2}"
KHH501206085,501206085,1,2,8,8,2023-07-09T09:29:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501206086,501206086,1,2,9,1,2023-07-05T23:00:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501206087,501206087,1,2,4,17,2023-07-13T06:57:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501206088,501206088,1,2,6,8,2023-07-05T03:21:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501206089,501206089,1,2,1,13,2023-07-11T04:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501206090,501206090,1,2,10,4,2023-07-03T21:48:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501206091,501206091,1,2,10,4,2023-07-09T17:47:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
KHH501206092,501206092,1,2,4,10,2023-07-09T13:03:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501206093,501206093,1,2,7,8,2023-07-03T23:35:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501206094,501206094,1,2,8,4,2023-07-03T21:17:58+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 1}"
KHH501206095,501206095,1,2,12,5,2023-07-03T23:08:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501206096,501206096,1,2,9,6,2023-07-03T23:01:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501206097,501206097,1,2,11,0,2023-07-04T03:42:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 2}"
KHH501206099,501206099,1,2,12,7,2023-07-03T23:24:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 1}"
KHH501206100,501206100,1,2,9,4,2023-07-13T02:33:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 2}"
KHH501206101,501206101,1,2,3,17,2023-07-12T02:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501206102,501206102,1,2,0,20,2023-07-11T16:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501206103,501206103,1,2,1,10,2023-07-06T07:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501206104,501206104,1,2,7,7,2023-07-07T02:59:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 2}"
KHH501206105,501206105,1,2,9,7,2023-07-05T14:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501206106,501206106,1,2,9,6,2023-07-13T18:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 2}"
KHH501206107,501206107,1,2,7,5,2023-07-09T20:31:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501206108,501206108,1,2,6,4,2023-07-13T07:27:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501206109,501206109,1,2,6,4,2023-07-09T06:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501206110,501206110,1,2,10,6,2023-07-06T20:07:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501206111,501206111,1,2,3,14,2023-07-07T14:03:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501206112,501206112,1,2,9,1,2023-07-11T16:36:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 2}"
KHH501206113,501206113,1,2,5,7,2023-07-10T23:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501206115,501206115,1,2,6,9,2023-07-09T13:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501206116,501206116,1,2,4,9,2023-07-06T01:45:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 1}"
KHH501206117,501206117,1,2,6,11,2023-07-03T19:53:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 2}"
KHH501206118,501206118,1,2,6,12,2023-07-11T13:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 1}"
KHH501206119,501206119,1,2,4,11,2023-07-12T02:08:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501206120,501206120,1,2,8,2,2023-07-13T15:45:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 3}"
KHH501206121,501206121,1,2,8,7,2023-07-12T14:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501206122,501206122,1,2,8,7,2023-07-03T19:30:55+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501206123,501206123,1,2,9,6,2023-07-12T16:49:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501206124,501206124,1,2,4,8,2023-07-12T09:43:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501206125,501206125,1,2,7,3,2023-07-14T00:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501206126,501206126,1,2,3,9,2023-07-04T00:40:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501206127,501206127,1,2,7,3,2023-07-04T00:08:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 1}"
KHH501206128,501206128,1,2,12,6,2023-07-12T06:28:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501206129,501206129,1,2,6,8,2023-07-10T09:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501206130,501206130,1,2,10,5,2023-07-10T09:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
KHH501206131,501206131,1,2,8,7,2023-07-10T00:56:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501206132,501206132,1,2,11,5,2023-07-06T20:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
KHH501206133,501206133,1,2,7,8,2023-07-03T23:15:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501206134,501206134,1,2,9,11,2023-07-04T03:55:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501206135,501206135,1,2,10,5,2023-07-12T01:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 2}"
KHH501206136,501206136,1,2,7,13,2023-07-08T00:57:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501206137,501206137,1,2,6,14,2023-07-11T00:34:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501206138,501206138,1,2,5,10,2023-07-03T20:45:16+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501206139,501206139,1,2,8,38,2023-07-13T10:07:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501206140,501206140,1,2,9,11,2023-07-11T03:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501206141,501206141,1,2,0,22,2023-07-11T23:30:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501206142,501206142,1,2,9,11,2023-07-07T01:59:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501206143,501206143,1,2,6,9,2023-07-09T23:11:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 2}"
KHH501206144,501206144,1,2,7,9,2023-07-12T05:22:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501206145,501206145,1,2,6,9,2023-07-10T09:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 0}"
KHH501206146,501206146,1,2,10,4,2023-07-07T00:48:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501206147,501206147,1,2,5,10,2023-07-10T21:40:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
KHH501206148,501206148,1,2,2,13,2023-07-03T22:26:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501206149,501206149,1,2,1,14,2023-07-09T07:44:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501206150,501206150,1,2,0,16,2023-07-04T00:10:21+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501206151,501206151,1,2,10,5,2023-07-03T18:23:20+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 1}"
KHH501207001,501207001,1,2,0,44,2023-07-10T04:39:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501207002,501207002,1,2,16,1,2023-07-10T10:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 1}"
KHH501207003,501207003,1,2,1,26,2023-07-13T07:18:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 0}"
KHH501207004,501207004,1,2,3,7,2023-07-03T23:03:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501207005,501207005,1,2,13,4,2023-07-13T17:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 2}"
KHH501207006,501207006,1,2,13,2,2023-07-07T06:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
KHH501207007,501207007,1,2,15,3,2023-07-09T01:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
KHH501207008,501207008,1,2,11,7,2023-07-08T03:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 11, 'ElectricBikes': 0}"
KHH501207009,501207009,1,2,2,18,2023-07-13T16:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 1, 'ElectricBikes': 1}"
KHH501207010,501207010,1,2,8,7,2023-07-03T22:21:06+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 0}"
KHH501207011,501207011,1,2,7,9,2023-07-03T22:55:25+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501207012,501207012,1,2,13,2,2023-07-04T20:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
KHH501207013,501207013,1,2,9,11,2023-07-11T21:46:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501207014,501207014,1,2,0,20,2023-07-13T12:09:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501207015,501207015,1,2,0,16,2023-07-12T14:53:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501207016,501207016,1,2,10,15,2023-07-11T00:32:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501207017,501207017,1,2,4,19,2023-07-13T23:14:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501207018,501207018,1,2,10,5,2023-07-08T08:53:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 2}"
KHH501207019,501207019,1,2,7,11,2023-07-11T11:15:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 7, 'ElectricBikes': 0}"
KHH501207020,501207020,1,2,3,16,2023-07-04T00:24:15+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 0}"
KHH501207021,501207021,1,2,7,8,2023-07-03T22:14:17+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 6, 'ElectricBikes': 1}"
KHH501207022,501207022,1,2,16,7,2023-07-12T05:19:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 16, 'ElectricBikes': 0}"
KHH501207023,501207023,1,2,13,3,2023-07-08T03:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 13, 'ElectricBikes': 0}"
KHH501207024,501207024,1,2,9,11,2023-07-10T22:35:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501207025,501207025,1,2,9,5,2023-07-12T18:10:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 9, 'ElectricBikes': 0}"
KHH501207026,501207026,1,2,9,7,2023-07-06T00:12:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501207027,501207027,1,2,4,14,2023-07-10T22:20:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 3, 'ElectricBikes': 1}"
KHH501207028,501207028,1,2,12,48,2023-07-11T00:52:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 12, 'ElectricBikes': 0}"
KHH501207029,501207029,1,2,10,8,2023-07-11T05:05:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501207030,501207030,1,2,0,50,2023-07-13T12:25:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501207031,501207031,1,2,2,14,2023-07-13T10:51:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501207032,501207032,1,2,2,14,2023-07-08T08:07:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 2, 'ElectricBikes': 0}"
KHH501207033,501207033,1,2,20,1,2023-07-09T20:16:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 20, 'ElectricBikes': 0}"
KHH501207034,501207034,1,2,10,14,2023-07-13T11:50:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 10, 'ElectricBikes': 0}"
KHH501207035,501207035,1,2,4,21,2023-07-13T21:02:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 4, 'ElectricBikes': 0}"
KHH501207036,501207036,1,2,0,15,2023-07-04T00:12:05+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 0, 'ElectricBikes': 0}"
KHH501207037,501207037,1,2,15,0,2023-07-11T01:55:26+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 15, 'ElectricBikes': 0}"
KHH501207038,501207038,1,2,9,11,2023-07-04T00:18:06+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 8, 'ElectricBikes': 1}"
KHH501207039,501207039,1,2,5,15,2023-07-08T21:54:04+08:00,2023-07-14T00:29:52+08:00,"{'GeneralBikes': 5, 'ElectricBikes': 0}"
